timestamp,left_start_slope,left_end_slope,left_slope_diff,left_drift,left_y0,left_y1,left_y2,left_y3,left_y4,left_drop,right_start_slope,right_end_slope,right_slope_diff,right_drift,right_y0,right_y1,right_y2,right_y3,right_y4,right_drop,final_diagnosis
2025-06-08 1:56,0.4455,2.45,2.0045,TRUE,-0.1178,-0.0872,-0.0408,0.01,0.0628,FALSE,-0.888,-0.9421,0.0541,FALSE,0.0149,0.0139,0.006,0.0126,0.0152,FALSE,detected
2025-06-08 1:58,0.8502,2.3013,1.4511,TRUE,-0.0991,-0.0621,-0.0241,0.0024,0.0165,FALSE,-0.8725,-0.8264,0.0461,FALSE,0.0113,0.0082,0.0019,0.0074,0.0081,FALSE,detected
2025-06-08 2:01,0.8649,3.0252,2.1603,TRUE,-0.0664,-0.0508,-0.0318,-0.0101,0.0161,FALSE,-0.7279,-0.7559,0.028,FALSE,-0.0104,-0.0276,-0.0266,-0.0221,-0.0041,FALSE,detected
2025-06-08 2:03,2.8213,2.4495,0.3719,TRUE,0.004,-0.023,-0.0228,0.0064,-0.0056,FALSE,-0.5108,-0.4889,0.0219,FALSE,0.0081,0.0055,0.0078,0.008,0.0088,FALSE,detected
2025-06-08 2:05,0.7947,2.1457,1.351,TRUE,-0.0563,-0.011,0.0174,0.0495,0.0649,FALSE,-0.8202,-0.7625,0.0577,FALSE,0.0143,0.0144,0.0001,0.0071,0.0153,FALSE,detected
2025-06-08 2:09,0.4521,2.1923,1.7403,TRUE,-0.0702,-0.0478,0.0171,0.0483,0.0689,FALSE,-0.63,-0.7075,0.0775,FALSE,-0.0198,-0.0307,-0.0157,-0.0067,-0.0084,FALSE,detected
2025-06-08 2:10,0.629,35.0908,34.4656,TRUE,-0.1175,-0.0929,-0.0124,0.0633,0.1111,FALSE,-0.8226,-0.6299,0.1927,FALSE,-0.0079,-0.0123,-0.0125,-0.0031,0.0037,FALSE,detected
2025-06-08 2:13,2.0416,3.4394,1.3978,TRUE,0.0033,0.0351,0.0515,0.0657,0.0612,FALSE,-0.745,-0.7579,0.0129,FALSE,0.018,0.0252,0.0194,0.0189,0.0176,FALSE,detected
2025-06-08 2:15,0.711,2.5391,1.8281,TRUE,-0.1132,-0.0583,-0.0034,0.0205,0.04,FALSE,-0.6824,-0.7109,0.0284,FALSE,0.0034,-0.0008,0.0052,0.0096,0.0122,FALSE,detected
2025-06-08 2:20,0.5804,5.4862,4.9059,TRUE,-0.0866,-0.0449,0.0217,0.0678,0.0885,FALSE,-0.9229,-0.9581,0.0352,FALSE,0.0157,-0.0115,-0.0111,-0.0053,0.0124,FALSE,detected
2025-06-08 2:25,1.0085,3.2192,2.2107,TRUE,-0.1005,-0.0438,-0.0198,0.0186,0.0461,FALSE,-1.2152,-1.2995,0.0843,FALSE,-0.0167,-0.0172,-0.0103,-0.0455,-0.0449,FALSE,detected
2025-06-08 2:27,1.304,3.5486,2.2446,TRUE,-0.042,0.0004,0.0298,0.0568,0.0819,FALSE,-0.4028,-0.4941,0.0913,FALSE,0.0007,0.0011,-0.0027,0.0021,0.0212,FALSE,detected
2025-06-08 2:28,0.8362,18.5174,17.6823,TRUE,-0.1002,-0.0658,-0.0152,0.0382,0.0915,FALSE,-0.9912,-1.0643,0.0731,FALSE,-0.0163,-0.0228,-0.0225,-0.0211,-0.0091,FALSE,detected
2025-06-08 2:29,1.0007,1.1742,0.1736,FALSE,-0.0201,-0.0207,-0.0157,-0.0069,-0.0055,FALSE,-0.8818,-2.4454,1.5636,TRUE,-0.0499,-0.0167,0.022,0.0468,0.0641,FALSE,detected
2025-06-08 2:29,0.9188,0.8515,0.0674,FALSE,0.016,-0.0024,-0.0136,0.0004,0.0062,FALSE,-1.1152,-11.4287,10.3131,TRUE,-0.0728,-0.0981,-0.0442,0.0117,0.0636,FALSE,detected
2025-06-08 2:31,0.7782,0.6342,0.144,FALSE,0.0125,0.0231,0.0227,0.0288,0.0074,FALSE,-0.9079,-2.9119,2.004,TRUE,-0.0882,-0.0544,-0.0052,0.0652,0.0663,FALSE,detected
2025-06-08 2:33,0.5573,0.5632,0.0059,FALSE,0.0224,0.0225,0.03,0.0376,0.0205,FALSE,-0.8061,-3.4816,2.6755,TRUE,-0.0355,-0.0094,0.0459,0.0894,0.1143,FALSE,detected
2025-06-08 2:53,0.5938,0.557,0.0368,FALSE,-0.0037,-0.0173,-0.0063,-0.0102,-0.008,FALSE,-0.9529,-3.18,2.2271,TRUE,-0.0663,-0.0662,-0.0173,0.0181,0.0649,FALSE,detected
2025-06-08 2:54,0.6902,0.5961,0.0942,FALSE,0.0032,-0.0196,-0.0274,-0.0176,-0.0079,FALSE,0.708,-2.7202,3.4281,TRUE,-0.0874,-0.0317,-0.005,0.0466,0.0617,FALSE,detected
2025-06-08 2:57,0.7136,0.726,0.0125,FALSE,0.0017,-0.0046,-0.0003,-0.0021,0.0016,FALSE,-0.8532,-2.4465,1.5932,TRUE,-0.0541,-0.0754,-0.0371,0.0132,0.0459,FALSE,detected
2025-06-08 2:59,0.5091,0.4721,0.0369,FALSE,-0.013,-0.0224,-0.0413,-0.0357,-0.0159,FALSE,-1.0132,-2.4572,1.4439,TRUE,-0.0572,-0.0314,0.0092,0.0293,0.0472,FALSE,detected
2025-06-08 3:00,0.5689,0.6161,0.0472,FALSE,0.012,0.0107,0.0137,0.0164,0.0155,FALSE,-1.0041,-3.1233,2.1192,TRUE,-0.0682,-0.0586,-0.0258,0.033,0.0457,FALSE,detected
2025-06-08 3:03,0.5552,0.6445,0.0893,FALSE,-0.0286,-0.0304,-0.024,-0.0158,-0.0128,FALSE,-0.7713,-1.6564,0.8851,TRUE,-0.0725,-0.0699,-0.0443,-0.0248,0.0064,FALSE,detected
2025-06-08 3:04,0.9939,0.8236,0.1703,FALSE,-0.0086,-0.0076,-0.0029,-0.0077,-0.0222,FALSE,-0.926,-1.2705,0.3445,TRUE,-0.0011,-0.0516,-0.0451,-0.02,-0.0077,FALSE,detected
2025-06-08 3:07,1.2488,1.3478,0.099,FALSE,-0.0113,-0.02,-0.0119,-0.0129,-0.0033,FALSE,-0.8946,-5.0107,4.116,TRUE,-0.0596,-0.052,0.0121,0.0468,0.1062,FALSE,detected
2025-06-08 3:08,0.8921,0.876,0.0161,FALSE,0.0022,-0.0043,0.0017,0.0041,0.0024,FALSE,-1.3429,-3.8778,2.5349,TRUE,-0.0881,-0.088,-0.014,0.034,0.0639,FALSE,detected
2025-06-08 3:10,0.8903,1.0246,0.1343,FALSE,0.0098,0.0032,-0.0007,0.0034,0.024,FALSE,-1.1718,-3.5543,2.3825,TRUE,-0.0674,-0.0724,-0.0234,0.0216,0.0754,FALSE,detected
2025-06-08 3:11,0.6387,0.5574,0.0813,FALSE,-0.0029,-0.0073,-0.0078,-0.013,-0.0145,FALSE,-0.975,-2.5857,1.6108,TRUE,-0.0869,0.0595,0.0162,0.0254,0.0827,FALSE,detected
2025-06-08 3:12,0.7903,0.8536,0.0632,FALSE,0.0072,0.0055,0.0052,0.0071,0.0012,FALSE,-1.048,-9.4703,8.4221,TRUE,-0.1079,-0.0751,0.0022,0.052,0.0959,FALSE,detected
2025-06-08 3:14,1.0355,1.2155,0.1801,FALSE,-0.0045,-0.0074,-0.0167,-0.0194,-0.0112,FALSE,-0.8924,-2.9604,2.068,TRUE,-0.0848,-0.026,0.028,0.0553,0.0835,FALSE,detected
2025-06-08 3:16,0.8266,0.7378,0.0889,FALSE,0.0156,0.0141,0.0163,0.0112,0.007,FALSE,-0.8692,-2.706,1.8367,TRUE,-0.0629,-0.0368,0.0098,0.042,0.1074,FALSE,detected
2025-06-08 3:17,0.9152,0.9918,0.0766,FALSE,-0.0284,-0.0352,-0.0275,-0.0073,-0.0105,FALSE,-1.0317,-2.7759,1.7442,TRUE,-0.0831,-0.0408,0.0012,0.0394,0.073,FALSE,detected
2025-06-08 3:18,0.8371,0.9718,0.1348,FALSE,-0.0205,-0.0254,-0.0158,-0.0145,-0.0094,FALSE,-0.957,6.3971,7.3543,TRUE,-0.1203,-0.1711,-0.0692,-0.0027,0.057,FALSE,detected
2025-06-08 3:19,0.7257,0.7009,0.0248,FALSE,-0.005,-0.0129,-0.0017,-0.0086,-0.0116,FALSE,-1.1598,-8.2948,7.1348,TRUE,-0.0854,-0.0453,0.0052,0.0582,0.084,FALSE,detected
2025-06-08 3:19,0.9645,0.8415,0.123,FALSE,0.0124,0.01,0.0101,0.0085,0.0088,FALSE,-1.4299,-2.7568,1.3269,TRUE,-0.0189,-0.0358,-0.006,0.0141,0.0371,FALSE,detected
2025-06-08 3:20,0.6673,0.6778,0.0106,FALSE,-0.0098,-0.0139,-0.0189,-0.0099,-0.0079,FALSE,-0.806,-2.4684,1.6623,TRUE,-0.0601,-0.061,-0.0308,-0.0051,0.032,FALSE,detected
2025-06-08 3:21,0.6454,0.6449,0.0005,FALSE,0.0112,0.0096,0.0107,0.0044,0.0059,FALSE,-0.808,-2.6617,1.8537,TRUE,-0.0449,-0.0087,0.0291,0.0438,0.0714,FALSE,detected
2025-06-08 3:23,1.3773,1.2698,0.1075,FALSE,0.0013,0.0015,0.0004,0.0012,-0.0028,FALSE,-1.0956,-2.7296,1.634,TRUE,-0.0479,-0.016,0.0295,0.0537,0.0638,FALSE,detected
2025-06-06 23:12,0.7162,3.1608,2.4447,TRUE,-0.1164,-0.0585,-0.0116,0.0272,0.0787,FALSE,-0.8018,-0.8103,0.0084,FALSE,-0.0385,-0.0478,-0.046,-0.041,-0.0416,FALSE,detected
2025-06-06 23:14,-0.7911,9.0026,9.794,TRUE,-0.0816,-0.0355,0.0228,0.0703,0.0983,FALSE,-0.7681,-0.8001,0.032,FALSE,0.0084,0.0054,0.0124,0.0019,0.0089,FALSE,detected
2025-06-06 23:15,0.7183,0.6566,0.0616,FALSE,-0.0242,-0.0212,-0.0177,-0.0213,-0.0222,FALSE,-2.0678,-3.1165,1.0487,TRUE,-0.0362,-0.035,-0.0177,-0.0059,0.0046,FALSE,detected
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
